post_url,company,posted_at,risk_class,total_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/amazon_amazon-sengage-pour-la-croix-rouge-activity-7376495411525636096-MEw6,amazon,2025-09-24 07:59:14,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/zapolsky_amazon-joined-the-white-house-at-an-event-activity-7369590852551131136-fdbu,amazon,2025-09-05 14:58:39,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_its-that-time-of-year-puffer-jacket-season-activity-7376322012711092224-m9m-,amazon,2025-09-23 20:30:13,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_in-this-edition-of-amazon-news-see-activity-7352007955963125761-Z7FV,amazon,2025-07-18 18:14:50,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_congratulations-to-prime-video-amazon-mgm-activity-7351001109521461253-2H2A,amazon,2025-07-15 23:33:59,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_spotted-at-amazon-madrid-just-another-day-activity-7374140436619259904-kQzV,amazon,2025-09-17 20:01:24,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_amazon-and-play4peace-team-up-to-empower-activity-7350892476288618496-Cncd,amazon,2025-07-15 16:22:19,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_our-summer-interns-have-arrived-bringing-activity-7350569853709148162-Sh3Y,amazon,2025-07-14 19:00:20,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_the-future-of-transportation-has-arrived-activity-7373830589239668736-CpWA,amazon,2025-09-16 23:30:11,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_amazon-volunteering-activity-7373711532754604032-P-mz,amazon,2025-09-16 15:37:06,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
